name,lat,lon,diam
 ,12.919,5.520,13.073
 ,-34.472,128.566,13.070
 ,-16.150,-90.659,13.070
 ,-60.322,112.437,13.069
 ,-13.046,-1.148,13.068
 ,-52.542,61.817,13.067
 ,-46.291,59.973,13.067
 ,-51.924,147.278,13.065
 ,-10.567,-26.417,13.064
 ,-58.039,-46.605,13.062
 ,-23.772,-20.849,13.062
 ,16.581,-10.690,13.062
 ,-48.128,-158.399,13.061
 ,-57.451,62.759,13.057
 ,36.643,66.877,13.056
 ,19.817,-56.625,13.055
 ,-31.176,-153.383,13.054
 ,0.840,103.876,13.054
 ,5.074,-47.157,13.054
 ,43.752,-107.354,13.053
 ,-28.010,-102.689,13.052
 ,48.133,-9.236,13.052
 ,14.126,96.266,13.051
 ,-14.767,40.665,13.051
 ,-22.858,-132.532,13.050
 ,-10.940,-49.911,13.050
 ,-4.740,-64.321,13.048
 ,-21.676,60.298,13.048
 ,11.814,24.801,13.048
 ,-12.881,-81.565,13.047
 ,-19.476,58.715,13.045
 ,9.750,-41.896,13.044
 ,-1.544,132.853,13.044
 ,54.660,31.286,13.044
 ,-1.939,64.774,13.043
 ,-72.071,92.756,13.042
 ,40.686,-164.649,13.042
 ,43.014,-29.084,13.041
 ,79.388,12.181,13.040
 ,-53.263,-52.773,13.038
 ,-33.952,91.335,13.036
 ,-2.542,164.094,13.036
 ,-76.692,-72.257,13.036
 ,37.753,27.255,13.035
 ,1.939,-113.397,13.035
 ,-59.954,121.836,13.034
 ,-0.818,-48.648,13.034
 ,23.831,-161.679,13.032
 ,-33.621,150.682,13.032
 ,-32.221,-149.268,13.031
 ,23.151,169.860,13.031
 ,-3.990,136.926,13.030
 ,-64.154,28.896,13.029
 ,-1.139,-151.617,13.028
 ,31.535,-55.639,13.027
 ,-18.606,164.592,13.026
 ,-45.994,-1.879,13.025
 ,-56.732,-90.181,13.025
 ,55.514,-66.026,13.024
 ,-4.963,-100.506,13.023
 ,46.540,-105.515,13.023
 ,56.789,-80.279,13.022
 ,-29.576,103.775,13.021
 ,-28.245,-146.282,13.019
 ,35.626,-77.023,13.018
 ,3.969,49.648,13.017
 ,35.566,-107.091,13.017
 ,-2.032,-7.741,13.017
 ,-53.744,168.411,13.016
 ,-7.494,87.744,13.016
 ,46.321,98.037,13.015
 ,7.535,-72.976,13.014
 ,-4.238,-2.384,13.014
 ,-51.754,-10.445,13.012
 ,27.952,-49.521,13.011
 ,26.731,90.336,13.010
 ,-30.651,167.850,13.010
 ,-45.968,-18.068,13.009
 ,11.881,149.971,13.006
 ,49.377,-120.768,13.005
 ,-7.993,-98.142,13.004
 ,-40.842,-106.378,13.004
 ,16.500,-107.438,13.003
 ,39.218,-59.834,13.002
 ,9.379,-46.261,13.002
 ,-32.084,-21.882,13.001
 ,-54.385,-121.469,13.001
 ,24.074,-122.339,12.998
 ,-64.502,129.379,12.997
 ,-16.252,11.742,12.996
 ,-59.500,-0.452,12.995
 ,-34.815,-107.420,12.995
 ,58.043,-67.700,12.993
 ,-34.832,98.079,12.992
 ,-37.082,-108.630,12.990
 ,-61.561,-44.988,12.989
 ,24.753,7.628,12.988
 ,40.341,-102.964,12.988
 ,39.460,-142.194,12.985
 ,52.957,-53.540,12.985
 ,-7.257,-117.926,12.984
 ,53.419,-121.861,12.982
 ,35.628,50.393,12.981
 ,10.021,-129.658,12.981
 ,-37.961,-114.579,12.981
 ,19.954,73.065,12.981
 ,-25.927,-37.132,12.980
 ,26.696,-37.993,12.979
 ,-14.595,-38.159,12.979
 ,-12.508,4.075,12.977
 ,46.974,-156.081,12.976
 ,-1.901,-86.617,12.975
 ,67.460,11.393,12.973
 ,79.527,-66.552,12.973
 ,18.273,-5.817,12.972
 ,-31.358,129.744,12.972
 ,-52.144,15.885,12.972
 ,69.183,-154.517,12.971
 ,-14.768,61.467,12.969
 ,-60.099,-92.318,12.969
 ,-47.136,80.385,12.968
 ,-76.893,-174.423,12.968
 ,78.161,-72.119,12.968
 ,16.692,160.767,12.967
 ,-68.070,-97.381,12.964
 ,-43.949,-137.577,12.963
 ,-10.160,71.073,12.962
 ,-40.496,91.584,12.962
 ,-48.857,64.746,12.961
 ,-15.884,-172.459,12.960
 ,-35.350,-167.368,12.959
 ,-32.692,41.584,12.959
 ,-18.443,147.230,12.957
 ,-48.469,-30.097,12.957
 ,-0.918,-9.897,12.957
 ,-15.012,23.316,12.954
 ,63.385,-25.306,12.953
 ,2.874,89.361,12.952
 ,15.501,-9.933,12.950
 ,-76.883,126.862,12.949
 ,-40.238,-79.209,12.949
 ,49.678,-17.458,12.945
 ,-76.355,-56.421,12.944
 ,-17.081,139.518,12.944
 ,-14.606,14.135,12.944
 ,-10.364,-94.000,12.943
 ,-53.942,-97.283,12.941
 ,61.993,160.127,12.940
 ,-32.500,64.456,12.939
 ,-31.755,134.985,12.938
 ,21.587,-36.034,12.938
 ,-14.544,-66.729,12.937
 ,-22.877,153.470,12.937
 ,-25.969,-68.825,12.936
 ,-53.962,-154.087,12.935
 ,-60.707,-86.934,12.935
 ,28.394,-49.203,12.933
 ,-32.762,-150.781,12.932
 ,-13.063,-29.645,12.931
 ,-31.963,-140.035,12.929
 ,0.532,83.972,12.929
 ,23.443,-71.998,12.928
 ,-62.207,89.957,12.928
 ,-53.988,-78.026,12.927
 ,-37.986,-128.214,12.925
 ,24.237,64.177,12.923
 ,-76.351,30.417,12.922
 ,28.312,94.776,12.919
 ,13.751,-81.052,12.918
 ,-38.807,-102.860,12.918
 ,-3.111,2.773,12.918
 ,43.661,-164.933,12.917
 ,-40.680,55.909,12.916
 ,69.907,159.449,12.915
 ,-43.641,69.198,12.914
 ,16.943,-84.507,12.912
 ,15.722,-81.178,12.912
 ,-71.137,23.390,12.912
 ,-49.110,-119.729,12.911
 ,-54.051,95.850,12.910
 ,55.627,-107.176,12.907
 ,32.236,-42.375,12.903
 ,-23.310,7.000,12.900
 ,-23.838,-150.153,12.897
 ,0.901,7.755,12.897
 ,-8.884,-103.437,12.897
 ,-8.594,88.657,12.895
 ,-54.869,140.671,12.895
 ,50.032,-121.225,12.894
 ,73.781,-10.735,12.892
 ,48.707,-86.872,12.892
 ,-68.424,-148.261,12.889
 ,3.694,5.934,12.886
 ,45.343,43.869,12.885
 ,-24.594,-43.555,12.885
 ,-6.940,-26.108,12.884
 ,28.174,-70.957,12.883
 ,-46.755,148.038,12.880
 ,-38.339,-120.189,12.878
 ,-20.938,70.409,12.876
 ,-36.210,66.604,12.875
 ,45.041,-86.105,12.874
 ,-34.574,34.401,12.873
 ,-44.174,148.145,12.873
 ,8.320,-9.311,12.872
 ,-49.584,110.889,12.872
 ,-25.837,114.041,12.871
 ,26.647,76.498,12.870
 ,-44.730,115.476,12.870
 ,-35.946,-140.947,12.869
 ,-41.707,-73.963,12.868
 ,-1.611,4.975,12.867
 ,-56.660,-104.474,12.867
 ,53.472,-124.789,12.864
 ,-68.122,-81.176,12.862
 ,-42.379,29.501,12.862
 ,45.469,76.889,12.862
 ,-10.053,-107.400,12.862
 ,50.258,-119.900,12.861
 ,36.053,-64.780,12.859
 ,-51.402,-86.193,12.859
 ,-6.692,51.352,12.859
 ,60.581,-56.373,12.858
 ,-52.411,17.249,12.856
 ,20.311,-121.550,12.850
 ,40.297,115.284,12.847
 ,71.530,-156.925,12.845
 ,-50.806,159.142,12.845
 ,30.995,-72.289,12.844
 ,-12.755,58.654,12.844
 ,21.950,85.904,12.843
 ,7.446,-50.833,12.842
 ,-24.158,16.267,12.841
 ,32.371,70.744,12.840
 ,-52.634,143.970,12.840
 ,-14.987,169.348,12.839
 ,11.893,-117.121,12.839
 ,45.408,-52.268,12.837
 ,-31.869,-14.885,12.837
 ,-58.319,-127.918,12.835
 ,6.959,-36.181,12.835
 ,16.964,71.266,12.834
 ,-30.475,-40.170,12.834
 ,-28.224,133.414,12.834
 ,-34.943,-35.446,12.831
 ,-86.235,23.013,12.830
 ,-20.119,32.786,12.827
 ,-71.169,156.444,12.825
 ,2.500,2.231,12.824
 ,22.849,135.254,12.823
 ,54.915,35.284,12.821
 ,-22.198,-51.987,12.820
 ,41.285,-87.292,12.820
 ,-36.527,-139.936,12.819
 ,3.411,-119.659,12.819
 ,53.135,-157.084,12.817
 ,-23.008,-8.960,12.816
 ,-19.065,99.141,12.816
 ,71.834,-153.893,12.815
 ,31.204,-91.954,12.815
 ,-44.059,-140.898,12.814
 ,-13.873,12.543,12.812
 ,70.311,132.159,12.812
 ,-14.592,-119.579,12.811
 ,46.766,-9.688,12.811
 ,54.379,161.021,12.809
 ,-18.854,138.149,12.809
 ,-36.790,-138.524,12.808
 ,45.296,62.279,12.806
 ,42.145,-151.892,12.806
 ,21.423,45.805,12.805
 ,-2.339,-106.040,12.805
 ,2.810,104.330,12.805
 ,48.696,-18.512,12.802
 ,-52.973,-52.966,12.802
 ,-51.595,166.643,12.798
 ,13.753,-99.096,12.796
 ,-36.957,-103.411,12.796
 ,-44.901,-3.317,12.795
 ,54.424,44.341,12.795
 ,31.095,-105.473,12.795
 ,21.250,-99.132,12.795
 ,-29.502,110.313,12.794
 ,22.419,-102.336,12.793
 ,-44.794,49.598,12.793
 ,-3.484,104.527,12.793
 ,20.731,14.057,12.793
 ,43.989,-146.366,12.791
 ,56.788,-105.060,12.791
 ,-38.666,-44.636,12.790
 ,14.731,-31.063,12.790
 ,-68.041,-138.011,12.790
 ,35.724,166.813,12.789
 ,21.246,78.302,12.788
 ,-8.529,136.112,12.786
 ,-25.094,-121.117,12.786
 ,-40.131,53.372,12.786
 ,-25.431,-162.554,12.785
 ,71.849,-78.867,12.785
 ,-52.026,-152.908,12.785
 ,0.972,-82.488,12.783
 ,-51.106,-15.859,12.782
 ,31.939,-140.776,12.781
 ,-50.010,101.079,12.781
 ,-50.933,-162.501,12.781
 ,58.055,-173.818,12.780
 ,-38.890,-49.783,12.780
 ,-24.510,171.048,12.779
 ,43.693,-157.614,12.778
 ,-61.840,105.779,12.777
 ,41.174,-164.429,12.776
 ,83.043,77.186,12.776
 ,-13.522,-49.928,12.775
Monk,66.084,63.832,12.774
 ,-42.682,43.353,12.772
 ,-40.254,76.970,12.771
 ,11.887,26.885,12.769
 ,29.295,-113.620,12.769
 ,25.720,20.086,12.768
 ,-32.395,-51.178,12.766
 ,-38.970,139.693,12.765
 ,47.839,-135.503,12.765
 ,-32.437,3.154,12.763
 ,45.877,16.040,12.763
 ,-4.915,-75.957,12.762
 ,-33.389,-90.301,12.762
 ,-51.672,156.300,12.761
 ,5.131,-48.076,12.760
 ,12.180,-97.591,12.760
 ,33.069,171.443,12.759
 ,57.781,-97.019,12.759
 ,18.404,-136.641,12.758
 ,75.988,1.595,12.757
 ,-39.628,8.088,12.756
 ,-47.981,-15.568,12.755
 ,45.928,-153.843,12.751
 ,-14.221,-111.708,12.751
 ,50.626,-68.289,12.751
 ,84.879,-121.988,12.749
 ,-75.464,-28.763,12.749
 ,40.529,-54.926,12.748
 ,-63.160,-48.743,12.747
 ,35.643,22.546,12.747
 ,60.401,124.910,12.747
 ,-26.955,-3.070,12.747
 ,14.548,106.262,12.747
 ,-15.407,147.051,12.747
 ,-36.254,61.848,12.747
 ,-2.938,65.116,12.747
 ,36.902,-156.281,12.747
 ,46.181,173.384,12.745
 ,62.631,12.131,12.744
 ,63.762,104.390,12.743
 ,43.904,-104.465,12.743
 ,46.667,-109.329,12.742
 ,-15.422,-23.020,12.742
 ,-23.612,124.751,12.741
 ,21.945,104.448,12.740
 ,-55.842,-29.745,12.740
 ,76.676,-104.788,12.739
 ,-47.940,135.983,12.737
 ,-17.503,-96.212,12.736
 ,48.269,-32.384,12.736
 ,-0.421,-91.008,12.736
 ,-6.277,2.237,12.736
 ,41.631,80.048,12.736
 ,11.275,-72.772,12.736
 ,23.174,-34.351,12.736
 ,-10.593,-105.098,12.735
 ,54.558,111.783,12.735
 ,9.961,158.760,12.735
 ,-31.086,-145.488,12.735
 ,48.605,-7.561,12.734
 ,34.149,63.542,12.733
 ,31.320,-55.396,12.729
 ,3.797,124.825,12.729
 ,-41.643,-171.341,12.728
 ,49.474,177.686,12.727
 ,-6.277,104.430,12.727
 ,7.925,-124.249,12.727
 ,-21.470,68.315,12.727
 ,25.123,-147.871,12.724
 ,14.529,11.616,12.724
 ,-16.258,167.280,12.722
 ,19.010,-114.666,12.722
 ,-6.789,74.458,12.722
 ,39.273,72.352,12.721
 ,-36.201,69.962,12.721
 ,52.313,-94.683,12.720
 ,11.276,30.448,12.719
 ,33.096,-144.726,12.716
 ,-20.956,-3.880,12.715
 ,22.686,48.820,12.714
 ,-23.112,15.587,12.712
 ,45.771,-84.830,12.712
 ,71.684,-169.170,12.712
 ,-34.362,127.537,12.711
 ,28.774,-7.743,12.711
 ,48.490,-52.076,12.711
 ,2.886,12.519,12.710
 ,-13.090,-44.952,12.709
 ,-30.655,64.002,12.709
 ,49.559,-14.409,12.707
 ,-21.649,87.174,12.702
 ,66.350,-53.302,12.700
 ,15.348,84.527,12.700
 ,36.347,-71.132,12.700
 ,60.997,51.482,12.698
 ,-22.504,160.977,12.697
 ,-16.356,128.018,12.693
 ,-0.983,64.456,12.693
 ,-57.742,119.261,12.692
 ,-2.718,109.269,12.691
 ,-2.016,-102.271,12.691
 ,-39.634,173.669,12.690
 ,-28.390,154.065,12.689
 ,-26.435,0.072,12.689
 ,40.048,-109.789,12.687
 ,3.125,0.900,12.686
 ,-16.185,93.270,12.685
 ,53.997,119.601,12.684
 ,-31.543,-14.298,12.684
 ,16.872,97.196,12.684
 ,32.488,-152.892,12.683
 ,-33.782,-141.419,12.682
 ,7.706,-80.730,12.681
 ,-62.148,42.456,12.681
 ,18.954,52.979,12.681
 ,-27.793,-37.166,12.680
 ,-38.293,1.861,12.680
 ,48.515,112.014,12.679
 ,-76.208,74.396,12.679
 ,24.716,3.166,12.678
 ,5.146,-113.688,12.678
 ,18.944,74.940,12.677
 ,64.597,114.646,12.676
 ,-39.463,156.706,12.675
 ,48.237,-92.438,12.672
 ,44.725,-3.751,12.668
 ,-14.736,-174.597,12.666
 ,-44.900,5.783,12.665
 ,4.722,-162.772,12.664
 ,46.633,-110.699,12.663
 ,-13.379,-85.299,12.663
 ,0.729,-91.400,12.662
 ,-46.801,-49.262,12.662
 ,-2.247,25.014,12.659
 ,4.420,55.989,12.657
 ,-5.072,-168.390,12.657
 ,83.155,-75.732,12.656
 ,-6.491,-100.020,12.654
 ,-33.815,47.224,12.654
 ,44.182,-76.980,12.654
 ,57.426,27.013,12.653
 ,48.640,37.352,12.652
 ,-40.891,-177.703,12.652
 ,-0.475,-147.057,12.651
 ,1.888,-140.352,12.651
 ,-4.783,17.791,12.650
 ,-53.396,16.592,12.650
 ,-56.524,-127.146,12.649
 ,-0.338,-140.160,12.648
 ,-73.551,-21.936,12.647
 ,58.515,87.566,12.647
 ,-19.450,1.868,12.647
 ,1.258,-142.471,12.646
 ,28.903,-100.059,12.646
 ,-45.667,-59.075,12.646
 ,-49.656,81.744,12.643
 ,30.650,-24.749,12.642
 ,-8.629,-101.154,12.640
 ,8.917,67.921,12.640
 ,29.055,108.793,12.640
 ,32.802,50.241,12.640
 ,-2.369,29.378,12.639
 ,-2.415,116.406,12.638
 ,-18.713,55.600,12.638
 ,34.263,47.624,12.637
 ,19.146,-70.810,12.636
 ,1.596,52.169,12.636
 ,16.395,4.093,12.634
 ,-50.089,52.273,12.632
 ,62.094,105.541,12.632
 ,-2.711,142.923,12.631
 ,-47.384,126.622,12.631
 ,-49.904,134.694,12.631
 ,4.825,-13.517,12.626
 ,-8.582,-177.969,12.622
 ,31.351,2.875,12.622
 ,-36.093,-178.621,12.619
 ,38.464,56.745,12.619
 ,6.320,19.429,12.618
 ,-39.409,-57.102,12.617
 ,-48.817,92.189,12.617
 ,-71.989,24.923,12.616
 ,53.336,-117.167,12.616
 ,-56.817,129.972,12.614
 ,74.727,-166.143,12.614
 ,-73.554,78.663,12.614
 ,14.855,128.755,12.613
 ,-1.869,9.397,12.613
 ,-42.866,111.446,12.613
 ,71.730,-81.493,12.612
 ,-13.396,-54.718,12.611
 ,-9.403,-169.046,12.611
 ,-33.482,-134.981,12.610
 ,-33.563,-82.730,12.608
 ,-33.507,60.691,12.606
 ,-10.997,-95.454,12.606
 ,-36.694,124.870,12.603
 ,-26.932,152.132,12.603
 ,-43.957,131.469,12.603
 ,-58.626,-111.941,12.602
 ,-38.599,9.813,12.602
 ,-33.539,-105.121,12.601
 ,-14.435,99.411,12.601
 ,11.761,-5.377,12.600
 ,-9.453,-80.009,12.600
 ,56.730,107.164,12.597
 ,28.669,30.907,12.597
 ,-74.496,12.178,12.596
 ,-19.292,123.733,12.595
 ,43.173,-94.193,12.595
 ,10.603,80.426,12.593
 ,86.369,1.239,12.593
 ,-28.334,17.943,12.592
 ,47.196,-52.692,12.591
 ,-49.263,50.611,12.591
 ,-37.010,-142.966,12.588
 ,36.021,33.653,12.588
 ,-7.436,-42.985,12.588
 ,29.816,-38.761,12.587
 ,58.333,79.390,12.585
 ,-46.697,62.402,12.585
 ,-57.334,70.036,12.585
 ,-32.045,-14.205,12.585
 ,18.461,-63.453,12.583
 ,-51.888,99.477,12.583
 ,37.082,86.381,12.580
 ,25.301,84.019,12.580
 ,-54.319,-12.683,12.579
 ,36.686,-61.967,12.579
 ,-38.050,-162.534,12.579
 ,-48.307,84.304,12.576
 ,32.927,-158.549,12.576
 ,-35.909,51.220,12.575
 ,1.676,58.966,12.573
 ,23.046,118.389,12.571
 ,16.961,-159.895,12.569
 ,19.043,91.813,12.569
 ,3.247,8.961,12.568
 ,-56.712,-20.619,12.567
 ,7.315,103.150,12.566
 ,-41.867,-101.296,12.566
 ,21.102,-80.188,12.566
 ,4.939,-21.860,12.566
 ,-29.108,21.892,12.565
 ,33.014,-54.219,12.564
 ,-38.302,-27.090,12.563
 ,-57.709,-76.686,12.563
 ,8.626,-156.032,12.563
 ,30.086,-105.458,12.563
 ,-8.256,-35.734,12.563
 ,20.511,65.243,12.563
 ,-30.010,-55.809,12.562
 ,42.501,-171.655,12.560
 ,58.126,-111.390,12.559
 ,54.509,-35.740,12.557
 ,-1.533,94.135,12.556
 ,17.983,-139.571,12.556
 ,73.781,-179.989,12.555
 ,-55.339,20.987,12.554
 ,-42.525,59.848,12.552
 ,3.908,-22.947,12.550
 ,8.820,-100.750,12.549
 ,-30.393,154.267,12.545
 ,-66.281,132.116,12.545
 ,-23.043,-89.070,12.544
 ,-64.289,151.349,12.543
 ,43.153,-168.298,12.542
 ,45.313,-30.888,12.542
 ,-34.044,-47.018,12.541
 ,52.046,46.165,12.541
 ,-23.856,16.211,12.541
 ,-75.981,156.053,12.540
 ,-60.788,118.053,12.538
 ,-11.880,90.721,12.537
 ,-36.913,170.065,12.537
 ,-25.202,126.470,12.537
 ,22.751,-136.077,12.536
 ,-55.860,-160.044,12.536
 ,-57.442,-126.699,12.535
 ,-37.638,-127.853,12.534
 ,-48.121,99.574,12.533
 ,-34.146,-64.119,12.533
 ,-3.250,-165.983,12.533
 ,28.906,56.348,12.533
 ,75.828,-3.638,12.532
 ,31.009,-44.990,12.532
 ,-36.266,-43.169,12.530
 ,19.087,22.340,12.527
 ,-27.875,-155.016,12.526
 ,24.683,50.853,12.526
 ,6.687,-59.575,12.526
 ,-21.004,-20.327,12.524
 ,9.435,78.459,12.523
 ,-12.204,-178.114,12.521
 ,-15.927,16.014,12.521
 ,16.761,10.230,12.521
 ,76.329,-60.371,12.519
 ,34.269,-19.320,12.518
 ,69.364,-9.045,12.518
 ,-37.050,141.164,12.517
 ,-56.393,120.791,12.517
 ,-38.411,-131.386,12.516
 ,-14.842,-95.702,12.516
 ,-64.750,-43.502,12.516
 ,-11.068,103.080,12.516
 ,-51.196,-123.575,12.514
 ,-4.828,44.703,12.513
 ,-38.431,19.688,12.513
 ,-19.685,-42.441,12.513
 ,-58.646,-132.310,12.513
 ,-6.476,-130.143,12.511
 ,-20.373,132.865,12.510
 ,77.247,-0.319,12.510
 ,-24.733,97.714,12.510
 ,16.274,-150.842,12.509
 ,-41.462,-72.110,12.509
 ,59.633,-14.251,12.508
 ,29.119,-115.683,12.507
 ,-15.205,-27.279,12.505
 ,30.617,-121.939,12.503
 ,-58.612,67.436,12.503
 ,-1.628,-61.268,12.502
 ,3.946,46.871,12.500
 ,49.911,-133.820,12.500
 ,30.960,89.387,12.500
 ,10.317,-138.712,12.499
 ,-22.862,-103.960,12.499
 ,-72.517,170.518,12.498
 ,-23.802,-29.159,12.498
 ,-34.713,41.417,12.498
 ,57.578,-150.837,12.496
 ,10.149,134.239,12.496
 ,-56.965,158.457,12.496
 ,-22.484,74.166,12.496
 ,-72.245,150.287,12.496
 ,-27.659,89.203,12.494
 ,-42.084,171.557,12.493
 ,77.075,-154.982,12.491
 ,-33.925,45.870,12.490
 ,-38.534,-149.147,12.490
 ,-15.683,178.087,12.490
 ,-23.634,-74.892,12.490
 ,-26.427,-156.573,12.489
 ,-37.905,34.241,12.489
 ,-40.342,67.137,12.487
 ,44.766,111.030,12.487
 ,-46.671,1.291,12.487
 ,56.512,149.248,12.487
 ,1.468,-102.336,12.487
 ,-48.946,134.876,12.487
 ,-39.233,-64.304,12.486
 ,-47.254,128.366,12.486
 ,-31.048,-80.530,12.485
 ,-3.315,-63.472,12.485
 ,-40.102,105.625,12.485
 ,-42.569,156.086,12.484
 ,31.079,32.526,12.484
 ,-29.146,-123.691,12.484
 ,-9.198,-173.998,12.484
 ,-63.764,-26.041,12.481
 ,-42.988,14.002,12.481
 ,-10.599,64.685,12.479
 ,-47.572,-152.685,12.479
 ,-13.656,13.758,12.478
 ,-36.355,-156.263,12.478
 ,-22.212,-170.230,12.478
 ,-3.079,-62.700,12.478
 ,-23.409,-71.229,12.478
 ,-13.596,-112.852,12.478
 ,-0.491,-19.380,12.478
 ,-24.886,149.827,12.477
 ,-61.225,177.759,12.476
 ,-29.650,36.239,12.475
 ,-7.387,54.386,12.474
 ,-53.406,95.434,12.474
 ,32.446,38.618,12.473
 ,-71.759,-22.334,12.472
 ,68.516,-132.320,12.471
 ,35.926,-166.726,12.471
 ,22.869,-134.366,12.471
 ,32.781,-146.955,12.470
 ,38.691,-89.087,12.470
 ,-27.087,27.470,12.470
 ,3.272,31.832,12.470
 ,-19.792,-146.450,12.469
 ,-10.281,-107.281,12.468
 ,-39.547,69.719,12.467
 ,63.545,-108.818,12.463
 ,-25.704,131.052,12.463
 ,-65.172,124.977,12.462
 ,33.725,-55.001,12.462
 ,16.552,13.389,12.461
 ,-1.459,43.783,12.460
 ,-57.669,-43.510,12.456
 ,-59.701,122.664,12.455
 ,-22.357,145.073,12.455
 ,-13.550,139.320,12.455
 ,35.302,177.516,12.454
 ,-53.556,30.418,12.454
 ,-13.192,-97.210,12.453
 ,-37.437,148.635,12.453
 ,-3.272,8.464,12.453
 ,-51.421,150.706,12.453
 ,-56.252,138.463,12.451
 ,41.215,-58.078,12.450
 ,46.574,-45.560,12.450
 ,-29.655,144.565,12.450
 ,-67.625,51.136,12.449
 ,32.430,31.968,12.447
 ,-22.537,-174.045,12.447
 ,-67.010,159.938,12.446
 ,-19.748,30.341,12.445
 ,7.408,-5.881,12.444
 ,3.374,99.728,12.442
 ,-37.244,5.527,12.441
 ,-18.418,10.820,12.441
 ,7.157,-67.962,12.441
 ,14.910,-25.103,12.441
 ,28.619,26.169,12.441
 ,38.205,-95.066,12.440
 ,62.096,-56.483,12.439
 ,45.244,-169.173,12.437
 ,11.858,-71.348,12.435
 ,38.907,-89.122,12.435
 ,30.083,-40.249,12.434
 ,59.960,-1.289,12.434
 ,-55.937,59.721,12.433
 ,12.382,90.236,12.433
 ,-36.590,-115.254,12.433
 ,-52.154,166.270,12.432
 ,23.528,-131.847,12.431
 ,2.944,-92.709,12.431
 ,-26.435,-134.396,12.431
 ,33.843,-97.865,12.431
 ,-74.995,-25.283,12.430
 ,43.805,-43.875,12.430
 ,21.806,76.174,12.429
 ,22.581,-81.646,12.429
 ,18.796,-131.557,12.429
 ,-18.500,96.767,12.428
 ,51.650,-18.969,12.427
 ,-58.507,57.424,12.423
 ,28.779,141.287,12.422
 ,85.491,175.740,12.420
 ,-62.169,-11.645,12.420
 ,-52.831,92.171,12.418
 ,27.011,-179.616,12.416
 ,-43.979,57.628,12.416
 ,42.451,-49.019,12.415
 ,36.977,-48.827,12.414
 ,13.468,-124.095,12.413
 ,72.151,-58.716,12.413
 ,-53.674,-141.246,12.412
 ,-31.015,-82.316,12.412
 ,-38.670,-177.877,12.411
 ,-34.832,-142.883,12.410
 ,-36.983,-130.500,12.407
 ,-14.064,-112.799,12.406
 ,-38.191,153.662,12.404
 ,62.298,128.650,12.404
 ,-63.396,7.839,12.403
 ,-12.836,0.053,12.403
 ,46.590,-78.600,12.402
 ,40.349,-82.458,12.401
 ,-48.833,-97.595,12.401
 ,24.822,2.009,12.399
 ,-40.958,-95.594,12.399
 ,63.972,54.011,12.399
 ,5.061,-86.807,12.397
 ,62.299,52.448,12.397
 ,5.984,131.708,12.396
 ,41.367,38.357,12.394
 ,-59.384,-104.609,12.391
 ,49.079,51.551,12.391
 ,0.564,-170.991,12.390
 ,2.730,-97.561,12.389
 ,-49.893,79.649,12.389
 ,-6.969,105.594,12.389
 ,-73.171,-147.557,12.388
 ,-46.789,47.290,12.386
 ,21.189,-144.930,12.385
 ,-12.259,-152.543,12.384
 ,-5.685,112.796,12.383
 ,41.490,10.539,12.382
 ,-33.909,-126.826,12.382
 ,19.916,153.441,12.382
 ,-65.973,-75.744,12.381
 ,-72.426,91.369,12.380
 ,-53.069,71.056,12.380
 ,-51.751,-93.943,12.379
 ,-24.642,-61.897,12.378
 ,36.523,-148.087,12.376
 ,43.669,-22.451,12.375
 ,39.600,-89.380,12.374
 ,-6.050,-13.180,12.373
 ,-59.264,36.088,12.371
 ,22.746,109.726,12.370
 ,18.712,-98.926,12.370
 ,-37.392,-2.661,12.369
 ,69.280,-111.189,12.368
 ,52.004,78.497,12.368
 ,-21.700,-108.013,12.367
 ,18.685,-110.573,12.366
 ,-51.148,118.528,12.365
 ,2.306,80.781,12.365
 ,69.254,-29.810,12.365
 ,18.415,-151.640,12.364
 ,-7.460,-102.679,12.362
 ,28.366,48.079,12.362
 ,-42.493,-115.968,12.361
 ,-47.874,80.660,12.361
 ,2.317,-47.713,12.361
 ,-27.336,153.078,12.359
 ,-35.913,28.026,12.357
 ,-32.341,130.637,12.353
 ,-10.873,131.873,12.353
 ,-18.253,15.915,12.352
 ,-39.830,-69.384,12.351
 ,0.652,-47.753,12.349
 ,-40.312,148.982,12.348
 ,33.734,26.834,12.347
 ,-11.031,169.981,12.346
 ,24.003,33.496,12.346
 ,-1.875,-0.559,12.344
 ,-15.343,-86.945,12.342
 ,-17.694,41.942,12.341
 ,-39.331,142.838,12.339
 ,46.428,5.730,12.338
 ,13.642,-25.560,12.337
 ,48.362,-70.407,12.337
 ,-2.201,-17.796,12.336
 ,15.193,-17.745,12.336
 ,-29.565,110.928,12.334
 ,-10.570,62.145,12.334
 ,3.058,133.716,12.333
 ,58.709,-107.432,12.332
 ,36.960,33.086,12.332
 ,-39.521,-39.489,12.331
 ,59.728,-73.339,12.331
 ,36.814,52.244,12.330
 ,22.560,-8.080,12.329
 ,39.702,60.112,12.329
 ,-67.382,-69.091,12.329
 ,-60.961,-76.916,12.328
 ,17.625,-99.687,12.327
 ,-3.509,-41.741,12.327
 ,-35.378,-110.493,12.327
 ,-47.733,3.446,12.327
 ,55.159,4.686,12.325
 ,30.976,-57.363,12.325
 ,7.761,-8.651,12.325
 ,-44.287,-65.285,12.325
 ,-40.751,142.367,12.325
 ,8.076,-56.851,12.324
 ,52.336,88.449,12.324
 ,9.525,-166.200,12.323
